"card_present_flag","account","txn_description","first_name","balance","date","gender","age","merchant_suburb","merchant_state","amount","customer_id","Tstamp"
"1","ACC-2231965366","POS","Linda",1564.62,2018-08-03,"F",35,"Malvern","VIC",15.7,"CUS-2155701614",2018-08-03 00:25:48
"1","ACC-1516130869","SALES-POS","Jessica",71.55,2018-08-03,"F",21,"Yarrawonga","NT",24.7,"CUS-325142416",2018-08-03 00:58:03
"0","ACC-2890243754","POS","Joseph",185.33,2018-08-03,"M",37,"Labrador","QLD",15.61,"CUS-2695611575",2018-08-03 01:20:26
"1","ACC-2259139624","POS","Cindy",1009.91,2018-08-03,"F",19,"Camberwell","VIC",28.55,"CUS-3174332735",2018-08-03 02:04:59
"1","ACC-2173390920","POS","Luis",6.48,2018-08-03,"M",27,"Mount Clear","VIC",21.56,"CUS-3180318393",2018-08-03 02:32:46
"1","ACC-2988263882","SALES-POS","Michael",2460.9,2018-08-03,"M",44,"Box Hill","VIC",19.84,"CUS-1233833708",2018-08-03 03:06:39
"1","ACC-2776252858","SALES-POS","Kristin",2014.57,2018-08-03,"F",43,"Thornbury","VIC",17.22,"CUS-4123612273",2018-08-03 04:17:52
"1","ACC-3317636250","POS","Kenneth",100.86,2018-08-03,"M",35,"Caboolture","QLD",18.51,"CUS-2738291516",2018-08-03 04:39:08
"1","ACC-2270192619","SALES-POS","Darren",6610.74,2018-08-03,"M",20,"Semaphore","SA",8.51,"CUS-2110742437",2018-08-03 05:02:29
"1","ACC-3541460373","POS","Jeffrey",2457.1,2018-08-03,"M",24,"Fitzroy","VIC",19.56,"CUS-1433879684",2018-08-03 06:35:59
"1","ACC-2890243754","SALES-POS","Joseph",164.08,2018-08-03,"M",37,"Lismore","NSW",21.25,"CUS-2695611575",2018-08-03 07:23:42
"1","ACC-1903037542","SALES-POS","Jeffrey",1477.37,2018-08-03,"M",30,"Sydney","NSW",291.31,"CUS-860700529",2018-08-03 08:00:16
"0","ACC-2988263882","SALES-POS","Michael",2451.88,2018-08-03,"M",44,"Narre Warren South","VIC",9.02,"CUS-1233833708",2018-08-03 08:13:58
"1","ACC-2828321672","POS","Stephanie",401.05,2018-08-03,"F",53,"Woollahra","NSW",22.96,"CUS-1005756958",2018-08-03 08:27:40
"1","ACC-1598451071","POS","Diana",721.46,2018-08-03,"F",26,"Gold Coast","QLD",15.3,"CUS-2487424745",2018-08-03 08:41:22
"0","ACC-4281711154","SALES-POS","Eric",35174.73,2018-08-03,"M",42,"Melbourne","VIC",30.6,"CUS-3151318058",2018-08-03 08:55:04
"0","ACC-2897221629","SALES-POS","Scott",19.07,2018-08-03,"M",23,"Freeling","SA",67.89,"CUS-511326734",2018-08-03 09:03:52
"1","ACC-1903037542","SALES-POS","Jeffrey",1464.57,2018-08-03,"M",30,"Mount Gravatt","QLD",12.8,"CUS-860700529",2018-08-03 09:09:56
"0","ACC-2828321672","POS","Stephanie",391.94,2018-08-03,"F",53,"Noosa Heads","QLD",9.11,"CUS-1005756958",2018-08-03 09:15:59
"1","ACC-4258502723","POS","Kimberly",515.07,2018-08-03,"F",24,"Hawthorn","VIC",6.66,"CUS-3378712515",2018-08-03 09:22:03
"0","ACC-1424176027","SALES-POS","Donald",283.32,2018-08-03,"M",22,"Mildura","VIC",7.56,"CUS-3431016847",2018-08-03 09:28:07
"1","ACC-1903037542","POS","Jeffrey",1442.26,2018-08-03,"M",30,"Sunshine","VIC",22.31,"CUS-860700529",2018-08-03 09:34:10
"1","ACC-1598451071","SALES-POS","Diana",712.47,2018-08-03,"F",26,"Southport","QLD",8.99,"CUS-2487424745",2018-08-03 09:40:14
"1","ACC-1903037542","SALES-POS","Jeffrey",1413.48,2018-08-03,"M",30,"Maleny","QLD",28.78,"CUS-860700529",2018-08-03 09:46:18
"1","ACC-1598451071","SALES-POS","Diana",704.86,2018-08-03,"F",26,"Parkwood","QLD",7.61,"CUS-2487424745",2018-08-03 09:52:21
"0","ACC-1683215619","POS","Barry",155.82,2018-08-03,"M",38,"Hyde Park","SA",16.04,"CUS-1604596597",2018-08-03 09:58:25
"1","ACC-2673069055","POS","Richard",11299.28,2018-08-03,"M",24,"Holland Park","QLD",24.55,"CUS-51506836",2018-08-03 10:10:43
"1","ACC-2890243754","POS","Joseph",154.59,2018-08-03,"M",37,"Lismore","NSW",9.49,"CUS-2695611575",2018-08-03 10:25:13
"1","ACC-2674800293","SALES-POS","Elizabeth",24252.89,2018-08-03,"F",50,"Reservoir","VIC",15.84,"CUS-2977593493",2018-08-03 10:39:42
"1","ACC-1788473090","SALES-POS","Rachael",315.62,2018-08-03,"F",21,"Port Melbourne","VIC",11.32,"CUS-134193016",2018-08-03 10:54:12
"0","ACC-1598451071","SALES-POS","Diana",702.78,2018-08-03,"F",26,"Carbrook","QLD",2.08,"CUS-2487424745",2018-08-03 11:04:41
"1","ACC-4274272854","POS","Timothy",2597.74,2018-08-03,"M",20,"Belrose","NSW",61.14,"CUS-2484453271",2018-08-03 11:12:29
"0","ACC-2259139624","POS","Cindy",843.34,2018-08-03,"F",19,"Frankston","VIC",166.57,"CUS-3174332735",2018-08-03 11:20:18
"1","ACC-1424176027","SALES-POS","Donald",271.16,2018-08-03,"M",22,"Waverley","NSW",12.16,"CUS-3431016847",2018-08-03 11:28:07
"1","ACC-354106658","POS","Christine",4326.51,2018-08-03,"F",39,"Willoughby","NSW",49.75,"CUS-2376382098",2018-08-03 11:35:56
"1","ACC-2265520058","POS","Catherine",40.77,2018-08-03,"F",26,"Margaret River","WA",5.12,"CUS-331942311",2018-08-03 11:43:44
"1","ACC-3021093232","SALES-POS","Melissa",93.06,2018-08-03,"F",30,"Narrabri","NSW",12.83,"CUS-55310383",2018-08-03 11:51:33
"1","ACC-1349834573","SALES-POS","Matthew",6827.92,2018-08-03,"M",39,"Clayton","VIC",51.89,"CUS-1790886359",2018-08-03 12:15:35
"1","ACC-1650504218","POS","Marissa",1974.77,2018-08-03,"F",23,"Bundoora","VIC",17.95,"CUS-2500783281",2018-08-03 12:32:32
"1","ACC-2153562714","POS","Linda",834.47,2018-08-03,"F",24,"Thornlie","WA",8.31,"CUS-423725039",2018-08-03 12:49:29
"1","ACC-1973887809","POS","Antonio",429.79,2018-08-03,"M",26,"Sydney","NSW",1233.8,"CUS-1646621553",2018-08-03 13:06:47
"1","ACC-1652235822","POS","Renee",18776.14,2018-08-03,"F",38,"Mill Park","VIC",7.93,"CUS-2206365095",2018-08-03 13:24:38
"1","ACC-1650504218","SALES-POS","Marissa",1970.39,2018-08-03,"F",23,"Windsor","VIC",4.38,"CUS-2500783281",2018-08-03 13:42:29
"1","ACC-2776252858","SALES-POS","Kristin",1986.01,2018-08-03,"F",43,"Lilydale","VIC",28.56,"CUS-4123612273",2018-08-03 14:00:09
"1","ACC-1598451071","SALES-POS","Diana",691.49,2018-08-03,"F",26,"Cleveland","QLD",11.29,"CUS-2487424745",2018-08-03 14:08:09
"1","ACC-4281711154","SALES-POS","Eric",35144.77,2018-08-03,"M",42,"Caulfield East","VIC",29.96,"CUS-3151318058",2018-08-03 14:16:09
"1","ACC-3771436525","SALES-POS","Derek",603.63,2018-08-03,"M",20,"Cranbourne","VIC",11.3,"CUS-3325710106",2018-08-03 14:24:09
"0","ACC-1788473090","SALES-POS","Rachael",2266.05,2018-08-03,"F",21,"Werribee","VIC",7.25,"CUS-134193016",2018-08-03 14:32:09
"1","ACC-1243371644","POS","Gregory",588.53,2018-08-03,"M",42,"Kirribilli","NSW",17.37,"CUS-3904958894",2018-08-03 14:40:09
"1","ACC-1650504218","POS","Marissa",1957.08,2018-08-03,"F",23,"Wantirna South","VIC",13.31,"CUS-2500783281",2018-08-03 14:48:09
"1","ACC-1598451071","POS","Diana",680.21,2018-08-03,"F",26,"Burleigh Heads","QLD",11.28,"CUS-2487424745",2018-08-03 14:56:09
"1","ACC-2681137560","SALES-POS","Nathaniel",7.04,2018-08-03,"M",31,"West Pymble","NSW",7.22,"CUS-2083971310",2018-08-03 15:04:38
"1","ACC-354106658","POS","Christine",4297.82,2018-08-03,"F",39,"Campsie","NSW",28.69,"CUS-2376382098",2018-08-03 15:13:34
"0","ACC-182446574","SALES-POS","Tonya",49.75,2018-08-03,"F",27,"Hilton","WA",16.4,"CUS-3026014945",2018-08-03 15:22:29
"0","ACC-3881031190","POS","Richard",1329.27,2018-08-03,"M",37,"Queanbeyan East","NSW",32.52,"CUS-3201519139",2018-08-03 15:31:25
"1","ACC-3741880913","SALES-POS","Ashley",2760.42,2018-08-03,"F",25,"Biloela","QLD",35.43,"CUS-1220154422",2018-08-03 15:40:21
"1","ACC-1608363396","SALES-POS","Robert",1624.53,2018-08-03,"M",20,"Ultimo","NSW",43.38,"CUS-2688605418",2018-08-03 15:49:17
"1","ACC-1243371644","SALES-POS","Gregory",575.34,2018-08-03,"M",42,"Balgowlah","NSW",13.19,"CUS-3904958894",2018-08-03 15:58:12
"1","ACC-354106658","POS","Christine",4260.22,2018-08-03,"F",39,"Burra","SA",37.6,"CUS-2376382098",2018-08-03 16:12:41
"1","ACC-414431115","POS","Amy",1571.16,2018-08-03,"F",43,"Castlemaine","VIC",19.12,"CUS-2599279756",2018-08-03 16:28:34
"1","ACC-3941181087","SALES-POS","Paul",976.39,2018-08-03,"M",25,"Kingsley","WA",10.33,"CUS-3989008654",2018-08-03 16:44:26
"0","ACC-3771436525","SALES-POS","Derek",577.48,2018-08-03,"M",20,"Melbourne","VIC",26.15,"CUS-3325710106",2018-08-03 17:00:11
"1","ACC-182446574","SALES-POS","Tonya",2802.4,2018-08-03,"F",27,"Cannington","WA",87.5,"CUS-3026014945",2018-08-03 17:19:03
"1","ACC-1652235822","POS","Renee",18747.91,2018-08-03,"F",38,"Darlinghurst","NSW",28.23,"CUS-2206365095",2018-08-03 17:28:29
"1","ACC-3827517394","POS","Craig",29798.38,2018-08-03,"M",28,"Leppington","NSW",26.13,"CUS-2663907001",2018-08-03 17:37:55
"1","ACC-2673069055","POS","Richard",11278.76,2018-08-03,"M",24,"Sippy Downs","QLD",20.52,"CUS-51506836",2018-08-03 17:47:21
"0","ACC-3326339947","POS","Eric",2849.88,2018-08-03,"M",22,"Leichhardt","NSW",16.68,"CUS-326006476",2018-08-03 17:56:47
"1","ACC-1523339231","POS","Tim",54698.48,2018-08-03,"M",40,"Ellenbrook","WA",111.51,"CUS-1816693151",2018-08-03 18:14:02
"1","ACC-354106658","SALES-POS","Christine",4244.45,2018-08-03,"F",39,"Kogarah","NSW",15.77,"CUS-2376382098",2018-08-03 18:35:19
"1","ACC-4274272854","POS","Timothy",2559.82,2018-08-03,"M",20,"Shepparton","VIC",37.92,"CUS-2484453271",2018-08-03 18:56:35
"0","ACC-4258502723","POS","Kimberly",501.02,2018-08-03,"F",24,"Mossman","QLD",14.05,"CUS-3378712515",2018-08-03 19:07:46
"1","ACC-2153562714","POS","Linda",783.41,2018-08-03,"F",24,"Karrinyup","WA",24.06,"CUS-423725039",2018-08-03 19:17:02
"1","ACC-1037050564","SALES-POS","Rhonda",1675.39,2018-08-03,"F",40,"Emerald Beach","NSW",22,"CUS-1614226872",2018-08-03 19:26:17
"1","ACC-1516130869","POS","Jessica",37.99,2018-08-03,"F",21,"Larrakeyah","NT",4.56,"CUS-325142416",2018-08-03 19:35:33
"0","ACC-2249586092","POS","Edward",4131.96,2018-08-03,"M",19,"Kalamunda","WA",26.45,"CUS-443776336",2018-08-03 19:44:48
"1","ACC-354106658","SALES-POS","Christine",4215.53,2018-08-03,"F",39,"Sydney","NSW",28.92,"CUS-2376382098",2018-08-03 19:54:04
"0","ACC-2776252858","POS","Kristin",1962.57,2018-08-03,"F",43,"Camberwell","VIC",23.44,"CUS-4123612273",2018-08-03 20:11:43
"1","ACC-3485804958","SALES-POS","Jessica",16252.76,2018-08-03,"F",34,"Sippy Downs","QLD",41.6,"CUS-1196156254",2018-08-03 20:20:20
"0","ACC-2776252858","POS","Kristin",1202.3,2018-08-03,"F",43,"Mount Gambier","SA",760.27,"CUS-4123612273",2018-08-03 20:28:57
"1","ACC-1652235822","POS","Renee",18668.82,2018-08-03,"F",38,"Mount Waverley","VIC",13.09,"CUS-2206365095",2018-08-03 20:37:35
"0","ACC-2890243754","SALES-POS","Joseph",1059.66,2018-08-03,"M",37,"Goonellabah","NSW",12.38,"CUS-2695611575",2018-08-03 20:54:49
"1","ACC-1523339231","POS","Tim",54658.82,2018-08-03,"M",40,"West Perth","WA",39.66,"CUS-1816693151",2018-08-03 21:02:27
"1","ACC-1598451071","POS","Diana",658.63,2018-08-03,"F",26,"Lismore","NSW",21.58,"CUS-2487424745",2018-08-03 21:08:35
"1","ACC-3317636250","SALES-POS","Kenneth",2620.47,2018-08-03,"M",35,"Sydney","NSW",25.15,"CUS-2738291516",2018-08-03 21:14:43
"0","ACC-2776252858","POS","Kristin",977.1,2018-08-03,"F",43,"Pyrmont","NSW",225.2,"CUS-4123612273",2018-08-03 21:20:51
"1","ACC-4274272854","POS","Timothy",2546.93,2018-08-03,"M",20,"Brunswick","VIC",12.89,"CUS-2484453271",2018-08-03 21:26:59
"1","ACC-2776252858","POS","Kristin",924.22,2018-08-03,"F",43,"Brunswick","VIC",52.88,"CUS-4123612273",2018-08-03 21:33:07
"1","ACC-2107684084","SALES-POS","Richard",2494.36,2018-08-03,"M",22,"Seymour","VIC",17.14,"CUS-2283904812",2018-08-03 21:39:15
"1","ACC-1598451071","POS","Diana",655.15,2018-08-03,"F",26,"Hope Island","QLD",3.48,"CUS-2487424745",2018-08-03 21:45:23
"1","ACC-2828321672","SALES-POS","Stephanie",377.29,2018-08-03,"F",53,"Booval","QLD",14.65,"CUS-1005756958",2018-08-03 21:51:32
"1","ACC-3827517394","SALES-POS","Craig",29785.4,2018-08-03,"M",28,"Melbourne","VIC",12.98,"CUS-2663907001",2018-08-03 21:57:40
"1","ACC-721712940","POS","Andrew",50455.12,2018-08-03,"M",78,"Sale","VIC",33.14,"CUS-1646183815",2018-08-03 22:07:56
"1","ACC-854938045","SALES-POS","James",6768.48,2018-08-03,"M",28,"Kew","VIC",98.17,"CUS-4023861240",2018-08-03 22:20:46
"1","ACC-1598451071","POS","Diana",610.1,2018-08-03,"F",26,"Casuarina","NSW",45.05,"CUS-2487424745",2018-08-03 22:33:35
"1","ACC-1903037542","SALES-POS","Jeffrey",1354.78,2018-08-03,"M",30,"Camp Hill","QLD",35.7,"CUS-860700529",2018-08-03 22:46:24
"1","ACC-2014856841","POS","Patrick",260342.02,2018-08-03,"M",46,"Doncaster","VIC",122.81,"CUS-2370108457",2018-08-03 22:59:13
"1","ACC-2650850707","SALES-POS","Brian",103413.04,2018-08-03,"M",42,"Parkes","NSW",53.34,"CUS-2819545904",2018-08-03 23:13:14
"1","ACC-3741880913","POS","Ashley",4855.43,2018-08-03,"F",25,"Rockhampton City","QLD",15.35,"CUS-1220154422",2018-08-03 23:27:19
"1","ACC-414431115","POS","Amy",1531.92,2018-08-03,"F",43,"Castlemaine","VIC",39.24,"CUS-2599279756",2018-08-03 23:41:24
"0","ACC-90814749","POS","Christopher",5855.3,2018-08-04,"M",35,"Peterborough","SA",21.38,"CUS-1896554896",2018-08-04 00:29:33
"1","ACC-1652235822","SALES-POS","Renee",18660.01,2018-08-04,"F",38,"Mount Waverley","VIC",8.81,"CUS-2206365095",2018-08-04 01:05:27
"1","ACC-4281711154","SALES-POS","Eric",33235.73,2018-08-04,"M",42,"Abbotsford","VIC",1909.04,"CUS-3151318058",2018-08-04 01:23:38
"1","ACC-4065652575","SALES-POS","Lucas",2276.76,2018-08-04,"M",21,"Innaloo","WA",8.26,"CUS-1117979751",2018-08-04 01:41:49
"1","ACC-1998563091","POS","David",13218.65,2018-08-04,"M",42,"Blackwater","QLD",51.59,"CUS-3395687666",2018-08-04 01:59:59
"1","ACC-4281711154","POS","Eric",33197.1,2018-08-04,"M",42,"Noble Park","VIC",38.63,"CUS-3151318058",2018-08-04 02:26:18
"0","ACC-1344825761","POS","Sarah",13556.17,2018-08-04,"F",46,"Clare","SA",5.62,"CUS-1499065773",2018-08-04 02:52:37
"1","ACC-3827517394","POS","Craig",29770.05,2018-08-04,"M",28,"Baulkham Hills","NSW",15.35,"CUS-2663907001",2018-08-04 03:51:25
"0","ACC-4258502723","POS","Kimberly",489.18,2018-08-04,"F",24,"Melbourne Airport","VIC",11.84,"CUS-3378712515",2018-08-04 04:19:33
"1","ACC-1598451071","SALES-POS","Diana",587.87,2018-08-04,"F",26,"Upper Coomera","QLD",22.23,"CUS-2487424745",2018-08-04 04:41:46
"1","ACC-2828321672","SALES-POS","Stephanie",207.52,2018-08-04,"F",53,"Noosaville","QLD",21.77,"CUS-1005756958",2018-08-04 05:29:59
"1","ACC-90814749","POS","Christopher",5817.76,2018-08-04,"M",35,"Millers Forest","NSW",37.54,"CUS-1896554896",2018-08-04 06:54:39
"1","ACC-1199531521","POS","Billy",3795.1,2018-08-04,"M",52,"Enmore","NSW",6.31,"CUS-134833760",2018-08-04 07:34:04
"1","ACC-1037050564","POS","Rhonda",1660.14,2018-08-04,"F",40,"Clayfield","QLD",15.25,"CUS-1614226872",2018-08-04 08:09:05
"1","ACC-2153562714","POS","Linda",772.47,2018-08-04,"F",24,"Broken Hill","NSW",10.94,"CUS-423725039",2018-08-04 08:39:23
"1","ACC-2171593283","POS","Fernando",4153.71,2018-08-04,"M",19,"New Norfolk","TAS",54.79,"CUS-2317998716",2018-08-04 09:02:29
"1","ACC-3100725361","POS","Ronald",2001.93,2018-08-04,"M",25,"Melbourne","VIC",30.99,"CUS-2178051368",2018-08-04 09:10:18
"1","ACC-1037050564","POS","Rhonda",1655.05,2018-08-04,"F",40,"Gumdale","QLD",5.09,"CUS-1614226872",2018-08-04 09:18:07
"1","ACC-2901672282","POS","Daniel",4473.55,2018-08-04,"M",22,"Oakleigh","VIC",17.3,"CUS-1617121891",2018-08-04 09:25:56
"0","ACC-1598451071","SALES-POS","Diana",557.43,2018-08-04,"F",26,"Oxenford","QLD",30.44,"CUS-2487424745",2018-08-04 09:33:44
"1","ACC-1652235822","POS","Renee",18596.61,2018-08-04,"F",38,"Burwood","VIC",18.4,"CUS-2206365095",2018-08-04 09:49:22
"1","ACC-1344825761","SALES-POS","Sarah",13523.96,2018-08-04,"F",46,"Clovelly","NSW",32.21,"CUS-1499065773",2018-08-04 09:57:11
"1","ACC-2901672282","SALES-POS","Daniel",4456.55,2018-08-04,"M",22,"Oakleigh","VIC",17,"CUS-1617121891",2018-08-04 10:06:09
"1","ACC-1037050564","POS","Rhonda",1646.98,2018-08-04,"F",40,"Goodna","QLD",8.07,"CUS-1614226872",2018-08-04 10:15:46
"1","ACC-1683215619","POS","Barry",109.84,2018-08-04,"M",38,"Armidale","NSW",45.98,"CUS-1604596597",2018-08-04 10:25:23
"1","ACC-2265520058","SALES-POS","Catherine",18.45,2018-08-04,"F",26,"South Hurstville","NSW",22.32,"CUS-331942311",2018-08-04 10:34:59
"1","ACC-1598451071","SALES-POS","Diana",546.21,2018-08-04,"F",26,"Robina","QLD",11.22,"CUS-2487424745",2018-08-04 10:44:36
"1","ACC-182446574","SALES-POS","Tonya",2775.14,2018-08-04,"F",27,"Ceduna","SA",27.26,"CUS-3026014945",2018-08-04 10:54:13
"1","ACC-966140392","SALES-POS","Joseph",3148.44,2018-08-04,"M",21,"Mordialloc","VIC",10.22,"CUS-537508723",2018-08-04 11:03:10
"1","ACC-3689607373","SALES-POS","Virginia",1886.47,2018-08-04,"F",20,"Yokine","WA",13.67,"CUS-127297539",2018-08-04 11:11:06
"0","ACC-1598451071","SALES-POS","Diana",538.62,2018-08-04,"F",26,"Alexandra Hills","QLD",7.59,"CUS-2487424745",2018-08-04 11:19:02
"1","ACC-414431115","SALES-POS","Amy",1506.99,2018-08-04,"F",43,"Eden","NSW",24.93,"CUS-2599279756",2018-08-04 11:26:59
"1","ACC-3317636250","SALES-POS","Kenneth",2582.41,2018-08-04,"M",35,"Birkdale","QLD",38.06,"CUS-2738291516",2018-08-04 11:34:55
"1","ACC-3100725361","SALES-POS","Ronald",1973.48,2018-08-04,"M",25,"Cairns City","QLD",28.45,"CUS-2178051368",2018-08-04 11:42:51
"1","ACC-1037050564","SALES-POS","Rhonda",1522.37,2018-08-04,"F",40,"Brisbane City","QLD",124.61,"CUS-1614226872",2018-08-04 11:58:43
"1","ACC-1037050564","POS","Rhonda",1421.27,2018-08-04,"F",40,"Mitcham","VIC",101.1,"CUS-1614226872",2018-08-04 12:14:14
"1","ACC-966140392","SALES-POS","Joseph",3128.75,2018-08-04,"M",21,"Chelsea","VIC",19.69,"CUS-537508723",2018-08-04 12:31:11
"0","ACC-1037050564","POS","Rhonda",1376.53,2018-08-04,"F",40,"Birkdale","QLD",44.74,"CUS-1614226872",2018-08-04 12:48:08
"1","ACC-37709441","POS","Charles",58.67,2018-08-04,"M",18,"Reedy Creek","QLD",6.81,"CUS-3336454548",2018-08-04 13:05:15
"1","ACC-2231965366","POS","Linda",1404.05,2018-08-04,"F",35,"Melbourne","VIC",13.57,"CUS-2155701614",2018-08-04 13:22:48
"1","ACC-3881031190","SALES-POS","Richard",1296.71,2018-08-04,"M",37,"Queanbeyan","NSW",32.56,"CUS-3201519139",2018-08-04 13:40:21
"0","ACC-2901672282","POS","Daniel",4381.54,2018-08-04,"M",22,"Bella Vista","NSW",75.01,"CUS-1617121891",2018-08-04 13:57:53
"1","ACC-966140392","SALES-POS","Joseph",3121.59,2018-08-04,"M",21,"Geelong","VIC",7.16,"CUS-537508723",2018-08-04 14:07:23
"0","ACC-38923874","SALES-POS","Ryan",30318.08,2018-08-04,"M",38,"Liverpool Bc","NSW",16.74,"CUS-3249305314",2018-08-04 14:24:12
"1","ACC-2897221629","SALES-POS","Scott",4.45,2018-08-04,"M",23,"Sydney","NSW",14.62,"CUS-511326734",2018-08-04 14:32:36
"0","ACC-414431115","SALES-POS","Amy",1480.69,2018-08-04,"F",43,"Eden","NSW",26.3,"CUS-2599279756",2018-08-04 14:41:00
"1","ACC-1344825761","SALES-POS","Sarah",13485.19,2018-08-04,"F",46,"Zetland","NSW",38.77,"CUS-1499065773",2018-08-04 14:49:24
"1","ACC-2153562714","POS","Linda",721.97,2018-08-04,"F",24,"Balcatta","WA",50.5,"CUS-423725039",2018-08-04 14:57:48
"1","ACC-3881031190","SALES-POS","Richard",1253.25,2018-08-04,"M",37,"Lyons","ACT",43.46,"CUS-3201519139",2018-08-04 15:08:07
"1","ACC-2305712452","POS","Debra",77.21,2018-08-04,"F",18,"Leabrook","SA",9.7,"CUS-1842679196",2018-08-04 15:30:06
"1","ACC-1890605467","SALES-POS","Alexander",5720.25,2018-08-04,"M",38,"Melbourne Airport","VIC",27.97,"CUS-1478398256",2018-08-04 15:41:05
"1","ACC-154431271","SALES-POS","Lori",8.99,2018-08-04,"F",18,"Taringa","QLD",6.94,"CUS-3702001629",2018-08-04 15:52:05
"1","ACC-1799207998","POS","Susan",1390.36,2018-08-04,"F",20,"Dee Why","NSW",13.19,"CUS-164374203",2018-08-04 16:04:35
"1","ACC-3485804958","SALES-POS","Jessica",16223.21,2018-08-04,"F",34,"Wagga Wagga","NSW",29.55,"CUS-1196156254",2018-08-04 16:20:59
"1","ACC-182446574","POS","Tonya",2750.07,2018-08-04,"F",27,"Manning","WA",25.07,"CUS-3026014945",2018-08-04 16:37:22
"1","ACC-4065652575","POS","Lucas",2256.46,2018-08-04,"M",21,"Nannup","WA",20.3,"CUS-1117979751",2018-08-04 16:53:46
"0","ACC-1683215619","POS","Barry",79.89,2018-08-04,"M",38,"Nowra","NSW",29.95,"CUS-1604596597",2018-08-04 17:06:53
"1","ACC-3541460373","SALES-POS","Jeffrey",2353.8,2018-08-04,"M",24,"Melbourne","VIC",9.3,"CUS-1433879684",2018-08-04 17:17:59
"1","ACC-1608363396","POS","Robert",1598.7,2018-08-04,"M",20,"Parramatta","NSW",25.83,"CUS-2688605418",2018-08-04 17:29:06
"1","ACC-182446574","POS","Tonya",2737.88,2018-08-04,"F",27,"Ballajura","WA",12.19,"CUS-3026014945",2018-08-04 17:40:13
"1","ACC-53508546","POS","Kimberly",973.14,2018-08-04,"F",35,"North Rocks","NSW",23.83,"CUS-72755508",2018-08-04 17:51:19
"1","ACC-1990648130","SALES-POS","Kaitlyn",1476.4,2018-08-04,"F",21,"Sydney","NSW",36.06,"CUS-809013380",2018-08-04 18:04:53
"1","ACC-1037050564","POS","Rhonda",1355.17,2018-08-04,"F",40,"Camp Hill","QLD",21.36,"CUS-1614226872",2018-08-04 18:49:19
"1","ACC-1990648130","SALES-POS","Kaitlyn",1470.89,2018-08-04,"F",21,"Surry Hills","NSW",5.51,"CUS-809013380",2018-08-04 19:05:42
"0","ACC-2890243754","POS","Joseph",1049.28,2018-08-04,"M",37,"Runaway Bay","QLD",10.38,"CUS-2695611575",2018-08-04 19:16:42
"1","ACC-2901672282","POS","Daniel",4326.96,2018-08-04,"M",22,"Bondi Junction","NSW",54.58,"CUS-1617121891",2018-08-04 19:27:41
"1","ACC-1598451071","POS","Diana",536.62,2018-08-04,"F",26,"Taringa","QLD",2,"CUS-2487424745",2018-08-04 19:38:40
"1","ACC-588564840","POS","Isaiah",7892.52,2018-08-04,"M",23,"Melbourne","VIC",29.72,"CUS-1462656821",2018-08-04 19:49:40
"1","ACC-1903037542","SALES-POS","Jeffrey",1339.42,2018-08-04,"M",30,"Calliope","NSW",15.36,"CUS-860700529",2018-08-04 20:00:24
"0","ACC-182446574","POS","Tonya",2723.89,2018-08-04,"F",27,"West Perth","WA",13.99,"CUS-3026014945",2018-08-04 20:07:12
"0","ACC-1710017148","SALES-POS","Michelle",1520.95,2018-08-04,"F",19,"Hurstville","NSW",8.63,"CUS-883482547",2018-08-04 20:14:00
"1","ACC-2615038700","POS","Emily",28538.25,2018-08-04,"F",43,"Hawthorn","VIC",29.86,"CUS-3255104878",2018-08-04 20:27:37
"1","ACC-1683215619","POS","Barry",69.59,2018-08-04,"M",38,"Sydney","NSW",10.3,"CUS-1604596597",2018-08-04 20:34:25
"0","ACC-2107684084","SALES-POS","Richard",2477.96,2018-08-04,"M",22,"Sale","VIC",16.4,"CUS-2283904812",2018-08-04 20:48:01
"1","ACC-3481401842","SALES-POS","Tiffany",1398.14,2018-08-04,"F",25,"Halls Head","WA",14.56,"CUS-1669695324",2018-08-04 20:54:49
